# VENUS FIRE TRAP BULLET
21001	164	180	172	188	50
21002	180	180	188	188	50
21003	180	196	188	204	50
21004	164	196	172	204	50


# LOTTERY
25001	154	359	170	375	60
25002	174	359	190	375	60
25003	194	359	210	375	60

[ANIMATIONS]
# ani_id sprite_1_id time_1 sprite_2_id time_2 ...

# MARIO

# mario die
599	10099	100

# big idle right
400	10001 	100
# big idle left
401	10011	100
# small idle right
402	10021	100
# small idle left
403	10031	100
# raccoon idle right
404	10041	100
# raccoon idle left
405	10051	100
# fire idle right
406	10061	100
# fire idle left
407	10071	100

# big walk right
500	10001	100	10002	100	10003	100
# big walk left
501	10011	100	10012	100	10013	100
# small walk right
502	10021	50	10022	50	10023	50
# small walk left
503	10031	50	10032	50	10033	50
# raccoon walk right
504	10041	100	10042	100	10043	100
# raccoon walk left
505	10051	100	10052	100	10053	100
# fire walk right
506	10061	100	10062	100	10063	100
# fire walk left
507	10071	100	10072	100	10073	100

# big jump right
600	10004	100
# big jump left
601	10014	100
# small jump right
602	10024	100
# small jump left
603	10034	100
# raccoon jump right
604	10044	100
# raccoon jump left
605	10054	100
# fire jump right
606	10064	100
# fire jump left
607	10074	100

# big run right
610	10005	25	10006	25	10007	25
# big run left
611	10015	25	10016	25	10017	25
# raccoon run right
612	10045	25	10046	25	10047	25
# raccoon run left
613	10055	25	10056	25	10057	25
# fire run right
614	10065	25	10066	25	10067	25
# fire run left
615	10075	25	10076	25	10077	25

# big driff right
620	10008	100
# big driff left
621	10018	100
# raccoon driff right
622	10048	100
# raccoon driff left
623	10058	100
# fire driff right
624	10068	100
# fire driff left
625	10078	100

# raccoon fly right
630	10205	50	10206	50	10207	50	10206	50
# raccoon fly left
631	10215	50	10216	50	10217	50	10216	50

# raccoon spin right
640	10201	75	10202	75	10203	75	10204	75
# raccoon spin left
641	10211	75	10212	75	10213	75	10214	75

# MARIO FIRE BULLET

# mario fire bullet right
1000	10101	25	10102	25	10103	25	10104	25
# mario fire bullet left
1001	10111	25	10112	25	10113	25	10114	25

# GOOMBA

# goomba walk
701	30001	100	30002	100

# goomba die y
702	30003	100

# goomba die x
703	30004	100

# PARAGOOMBA

# paragoomba walking
1100	100000	100	100001	100

# paragoomba die x
1101	100002	100

# paragoomba die y
1102	100003	100
# paragoomba wing right walking
1103	100004	100

# paragoomba wing right jump
1104	100004	50	100005	50

# paragoomba wing left walking
1105	100006	100

# paragoomba wing left jump
1106	100006	50	100007	50

# KOOPA

# koopa walking right
101	70001	100	70002	100

# koopa walking left
102	70003	100	70004	100

# shell idle
201	20001	100

# shell walking
202	20001	100	20002	100	20003	100	20004	100

# shell be hug
203	20005	100

# PARAKOOPA

# paraKoopa walking right
1200	70001	100	70002	100

# paraKoopa walking left
1201	70003	100	70004	100

# paraKoopa shell idle
1202	20001	100

# paraKoopa shell walking
1203	20001	100	20002	100	20003	100	20004	100

# paraKoopa shell be hug
1204	20005	100

# paraKoopa wing right walking
1205	100004	100

# paraKoopa wing right jump
1206	100004	50	100005	50

# paraKoopa wing left walking
1207	100006	100

# paraKoopa wing left jump
1208	100006	50	100007	50

# COIN
800	50001	100	50002	100	50003	100	50004	100

# BREAK BLOCK

# breakBlock idle
1300	11001	50	11002	50	11003	50	11004	50

# breakBlock lock
1301	11005	100

# SWITCH BLOCK

# switch block idle
1400	12001	100	12002	100

# switch block actived
1401	12003	100

# BRICK REWARD

# brick reward idle
900	60001	1000	60002	100	60003	100	60004	100

# brick reward lock
901	60005	100

# SUPERMUSHROOM
# supermushroom level
300	40001	100

# supermushroom life
301	40002	100

# SUPERLEAAF
1500	13001	100

# GATE
1600	14001	100

# HUD
# hud background
1700	15001	100

# hud run stack normal
1701	15011	100

# hud run stack max
1702	15012	100

# hud number
1710	15020	100
1711	15021	100
1712	15022	100
1713	15023	100
1714	15024	100
1715	15025	100
1716	15026	100
1717	15027	100
1718	15028	100
1719	15029	100

# hud lottery
17021	15031	100
17022	15032	100
17023	15033	100

# BREAK BLOCK PIECE
1800	16001	100	16002	100

# PONT
# point lvlup
1900	17001	100

# point 100
1901	17002	100

# PIRANHA PLANT
2000	18001	100	18002	100

# VENUS FIRE TRAP

# venus fire trap green

# green fire bottom left
2100	19001	100
# green fire top left
2101	19003	100
# green fire top right
2102	19005	100
# green fire bottom right
2103	19007	100

# green idle bottom left
2104	19001	100	19002	100
# green idle top left
2105	19003	100	19004	100
# green idle top right
2106	19005	100	19006	100
# green idle bottom right
2107	19007	100	19008	100

# venus fire trap red

# red fire bottom left
2110	19011	100
# red fire top left
2111	19013	100
# red fire top right
2112	19015	100
# red fire bottom right
2113	19017	100

# red idle bottom left
2114	19011	100	19012	100
# red idle top left
2115	19013	100	19014	100
# red idle top right
2116	19015	100	19016	100
# red idle bottom right
2117	19017	100	19018	100

# VENUS FIRE TRAP BULLET
2200	21001	50	21002	50	21003	50	21004	50

# LOTTERY
2600	25001	100
2601	25002	100
2602	25003	100

# BLOCK

# ground block left
0	0	100
# ground block mid
1	1	100
# ground block right
2	2	100

#box block
3	3	100

# pipe block top left
4	4	100
# pipe block top right
5	5	100
# pipe block left
6	6	100
# pipe block right
7	7	100

# cloud block
8	8	100

# green block left
9	9	100
# green block mid
10	10	100
# green block right
11	11	100

# pink block left
12	12	100
# pink block mid
13	13	100
# pink block right
14	14	100

# blue block left
15	15	100
# blue block mid
16	16	100
# blue block right
17	17	100

# white block left
18	18	100
# white block mid
19	19	100
# white block right
20	20	100

# cave block
21	21	100

# black pipe block left
22	22	100
# black pipe block right
23	23	100
# black pipe block bot left
24	24	100
# black pipe block bot right
25	25	100

[ANIMATION_SETS]
# ani_set_id    ani_1   ani_2   ani_3   ...
# 1 = Mario | 2 = Block | 3 = MarioFireBullet | 4 = Goomba | 5 = Koopa | 6 = ParaGoomba | 7 = ParaKoopa | 8 = Coin | 9 = BreakBlock | 10 = SwitchBlock | 11 = BrickReward | 12 = SuperMushroom | 13 = SuperLeaf | 14 = Gate | 15 = HUD | 16 = BreakBlockPiece | 17 = Point | 18 = Piranha Plant | 19 = Venus Fire Trap | 20 = Venus Fire Trap Bullet | 21 = Bush | 22 = Mario World Map | 23 = Station | 24 = Lottery

# MARIO
1	599	402	403	502	503	602	603	400	401	500	501	600	601	610	611	620	621	404	405	504	505	604	605	612	613	622	623	630	631	640	641	406	407	506	507	606	607	614	615	624	625

# BLOCK
2	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25

# MARIO FIRE BULLET
3	1000	1001

# GOOMBA
4	701	702	703
# KOOPA
5	101	102	201	202	203

# PARAGOOMBA
6	1100	1101	1102	1103	1104	1105	1106

# PARAKOOPA
7	1200	1201	1202	1203	1204	1205	1206	1207	1208

# COIN
8	800

# BREAKBLOCK
9	1300	1301

# SWITCH BLOCK
10	1400	1401

# BRICK REWARD
11	900	901

# SUPERMUSHROOM
12	300	301

# SUPERLEAF
13	1500

# GATE
14	1600

# HUD
15	1700	1701	1702	1710	1711	1712	1713	1714	1715	1716	1717	1718	1719	17021	17022	17023

# BREAK BLOCK PIECE
16	1800

# POINT
17	1900	1901

# PIRANHA PLANT
18	2000

# VENUS FIRE TRAP
19	2100	2101	2102	2103	2104	2105	2106	2107	2110	2111	2112	2113	2114	2115	2116	2117

# VENUS FIRE TRAP BULLET
20	2200

# LOTTERY
24	2600	2601	2602

[HUD]
# x	y	ani_set_id
0	0	15

[OBJECTS]
# type	x	y	ani_set_id	extra_settings
# type: 0 = Mario | 1 = Block | 2 = Goomba | 3 = Koopa | 4 = ParaGoomba | 5 = ParaKoopa | 6 = Coin | 7 = BreakBlock | 8 = SwitchBlock | 9 = BrickReward | 10 = SuperMushroom | 11 = SuperLeaf | 12 = Gate | 13 = HUD | 14 = PiranhaPlant | 15 = VenusFireTrap | 19 = Lottery

# BLOCK
# type	x	y	ani_set_id	typeBlock

# ground block left
1	0	416	2	0
1	624	400	2	0
1	1152	416	2	0
1	1536	416	2	0
1	1664	416	2	0
1	2256	416	2	0

# ground block mid
1	16	416	2	1
1	32	416	2	1
1	48	416	2	1
1	64	416	2	1
1	80	416	2	1
1	96	416	2	1
1	112	416	2	1
1	128	416	2	1
1	144	416	2	1
1	160	416	2	1
1	176	416	2	1
1	192	416	2	1
1	208	416	2	1
1	224	416	2	1
1	240	416	2	1
1	256	416	2	1
1	272	416	2	1
1	288	416	2	1
1	304	416	2	1
1	320	416	2	1
1	336	416	2	1
#1	352	416	2	1
#1	368	416	2	1
1	384	416	2	1
1	400	416	2	1
1	416	416	2	1
1	432	416	2	1
1	448	416	2	1
1	464	416	2	1
1	480	416	2	1
1	496	416	2	1
1	512	416	2	1
1	528	416	2	1
1	544	416	2	1
1	560	416	2	1
1	576	416	2	1
1	592	416	2	1

1	640	400	2	1
1	656	400	2	1
1	672	400	2	1
1	688	400	2	1
1	704	400	2	1
1	720	400	2	1
1	736	400	2	1
1	752	400	2	1
1	768	400	2	1
1	784	400	2	1
1	800	400	2	1
1	816	400	2	1
1	832	400	2	1
1	848	400	2	1
1	864	400	2	1
1	880	400	2	1
1	896	400	2	1
1	912	400	2	1
1	928	400	2	1
1	944	400	2	1
1	960	400	2	1
1	976	400	2	1
1	992	400	2	1
1	1008	400	2	1
1	1024	400	2	1
1	1040	400	2	1
1	1056	400	2	1

1	1168	416	2	1
1	1184	416	2	1
1	1200	416	2	1
1	1216	416	2	1
1	1232	416	2	1
1	1248	416	2	1
1	1264	416	2	1
1	1280	416	2	1
1	1296	416	2	1
1	1312	416	2	1
1	1328	416	2	1
1	1344	416	2	1
1	1360	416	2	1
1	1376	416	2	1
1	1392	416	2	1
1	1408	416	2	1
1	1424	416	2	1
1	1440	416	2	1
1	1456	416	2	1
1	1472	416	2	1

1	1552	416	2	1
#1	1568	416	2	1
#1	1584	416	2	1

#1	1680	416	2	1
#1	1696	416	2	1
1	1712	416	2	1
1	1728	416	2	1
1	1744	416	2	1
1	1760	416	2	1
1	1776	416	2	1
#1	1792	416	2	1
#1	1808	416	2	1
1	1824	416	2	1
1	1840	416	2	1
#1	1856	416	2	1
#1	1872	416	2	1
1	1888	416	2	1
1	1904	416	2	1
1	1920	416	2	1
1	1936	416	2	1
1	1952	416	2	1
1	1968	416	2	1
1	1984	416	2	1
1	2000	416	2	1
1	2016	416	2	1
1	2032	416	2	1
1	2048	416	2	1
1	2064	416	2	1
1	2080	416	2	1
1	2096	416	2	1
1	2112	416	2	1
1	2128	416	2	1
1	2144	416	2	1
1	2160	416	2	1
1	2176	416	2	1
1	2192	416	2	1
1	2208	416	2	1

#1	2272	416	2	1
1	2288	416	2	1
1	2304	416	2	1
#1	2320	416	2	1
#1	2336	416	2	1
1	2352	416	2	1
1	2368	416	2	1
1	2384	416	2	1
1	2400	416	2	1
1	2416	416	2	1
1	2432	416	2	1
1	2448	416	2	1
1	2464	416	2	1
1	2480	416	2	1
1	2496	416	2	1
1	2512	416	2	1
1	2528	416	2	1
1	2544	416	2	1
1	2560	416	2	1
1	2576	416	2	1
1	2592	416	2	1
1	2608	416	2	1
1	2624	416	2	1
1	2640	416	2	1
1	2656	416	2	1
1	2672	416	2	1
1	2688	416	2	1
1	2704	416	2	1
1	2720	416	2	1
1	2736	416	2	1
1	2752	416	2	1
1	2768	416	2	1
1	2784	416	2	1

# ground block right
1	608	416	2	2
1	1072	400	2	2
1	1488	416	2	2
1	1600	416	2	2
1	2224	416	2	2
1	2800	416	2	2

# box block
1	1600	368	2	3

1	1664	368	2	3

1	1504	336	2	3
1	1520	336	2	3

1	1584	384	2	3
1	1600	384	2	3

1	1664	384	2	3
1	1680	384	2	3

1	2256	304	2	3
1	2270	304	2	3

1	2256	368	2	3
1	2270	368	2	3

1	1568	400	2	3
1	1584	400	2	3
1	1600	400	2	3

1	1664	400	2	3
1	1680	400	2	3
1	1696	400	2	3

# cloud block
1	1408	192	2	8
1	1424	192	2	8
1	1440	192	2	8
1	1456	192	2	8

1	1488	176	2	8
1	1504	176	2	8
1	1520	176	2	8
1	1536	176	2	8
1	1552	176	2	8
1	1568	176	2	8
1	1584	176	2	8
1	1600	176	2	8
1	1616	176	2	8
1	1632	176	2	8
1	1648	176	2	8
1	1664	176	2	8
1	1680	176	2	8

# green block left
1	400	368	2	9
1	512	384	2	9
1	1264	384	2	9
1	2176	272	2	9

# green block mid
1	416	368	2	10
1	432	368	2	10
1	448	368	2	10

1	528	384	2	10
1	544	384	2	10
1	560	384	2	10
1	576	384	2	10

1	1280	384	2	10
1	1296	384	2	10
1	1312	384	2	10
1	1328	384	2	10
1	1344	384	2	10

1	2192	272	2	10

# green block right
1	464	368	2	11
1	592	384	2	11
1	1360	384	2	11
1	2208	272	2	11

# pink block left
1	240	368	2	12
1	464	336	2	12
1	1296	352	2	12
1	1312	144	2	12
1	2144	368	2	12

# pink block mid
1	256	368	2	13

1	480	336	2	13
1	496	336	2	13

1	1312	352	2	13
1	1328	352	2	13
1	1344	352	2	13
1	1360	352	2	13
1	1376	352	2	13

1	1328	144	2	13
1	1344	144	2	13

1	2160	368	2	13
1	2176	368	2	13

# pink block right
1	272	368	2	14
1	512	336	2	14
1	1392	352	2	14
1	1360	144	2	14
1	2176	368	2	14

# blue block left
1	272	336	2	15
1	1328	320	2	15

# blue block mid
1	288	336	2	16

1	1344	320	2	16
1	1360	320	2	16
1	1376	320	2	16
1	1392	320	2	16
1	1408	320	2	16


# blue block right
1	304	336	2	17
1	1424	320	2	17

# white block left
1	512	304	2	18

# white block mid
1	528	304	2	19
1	546	304	2	19

# white block right
1	560	304	2	20

# cave block
1	2928	0	2	21
1	2928	16	2	21
1	2928	32	2	21
1	2928	48	2	21
1	2928	64	2	21
1	2928	80	2	21
1	2928	96	2	21
1	2928	112	2	21
1	2928	128	2	21
1	2928	144	2	21
1	2928	160	2	21
1	2928	176	2	21

1	2976	0	2	21
1	2992	0	2	21
1	3008	0	2	21
1	3024	0	2	21
1	3040	0	2	21
1	3056	0	2	21
1	3072	0	2	21
1	3088	0	2	21
1	3104	0	2	21
1	3120	0	2	21
1	3136	0	2	21
1	3152	0	2	21

1	2944	160	2	21
1	2960	160	2	21
1	2976	160	2	21
1	2992	160	2	21
1	3008	160	2	21
1	3024	160	2	21
1	3040	160	2	21
1	3056	160	2	21

1	3152	64	2	21
1	3168	64	2	21
1	3184	64	2	21

1	3200	0	2	21
1	3200	16	2	21
1	3200	32	2	21
1	3200	48	2	21
1	3200	64	2	21

1	3072	144	2	21
1	3088	128	2	21
1	3104	112	2	21
1	3120	96	2	21
1	3136	80	2	21

# black pipe block left
1	2944	0	2	22
1	3168	0	2	22

# black pipe block right
1	2960	0	2	23
1	3184	0	2	23

# black pipe block bot left
1	2944	16	2	24
1	3168	16	2	24

# black pipe block bot right
1	2960	16	2	25
1	3184	16	2	25

# GOOMBA
# type	x	y	ani_set_id	limitL	limitR

2	224	398	4	-32	352
2	528	398	4	384	624
2	832	382	4	672	1087
2	880	382	4	672	1087

# KOOPA
# type	x	y	ani_set_id	limitL	limitR

3	577	357	5	512	607
3	1472	389	5	1264	1503
#3	2096	355	5	2090	2117
3	2000	335	5	2090	2117


# PARAGOOMBA
# type	x	y	ani_set_id	limitL	limitR

4	946	382	6	720	1087

# PARAKOOPA
# type	x	y	ani_set_id	limitL	limitR

5	1423	290	7	1088	1503
5	1376	290	7	1088	1503
5	1328	290	7	1088	1503

# COIN
# type	x	y	ani_set_id

6	1073	320	8
6	1105	288	8
6	1137	256	8
6	1169	224	8
6	1201	192	8

6	1329	80	8
6	1345	80	8
6	1361	80	8

6	1473	112	8
6	1489	112	8

6	1537	128	8
6	1553	128	8
6	1569	128	8
6	1585	128	8

6	1617	112	8
6	1633	112	8
6	1649	112	8
6	1665	112	8

6	1697	144	8
6	1729	112	8
6	1761	128	8
6	1809	96	8
6	1841	128	8

6	3041	24	8
6	3057	24	8
6	3025	40	8
6	3073	40	8
6	3073	56	8
6	3041	72	8
6	3057	72	8
6	3073	88	8
6	3025	104	8
6	3073	104	8
6	3041	120	8
6	3057	120	8

# BREAKBLOCK
# type	x	y	ani_set_id	type

7	1984	368	9	0
7	2000	368	9	0
7	2016	368	9	0
7	2032	368	9	1

7	1968	384	9	0
7	1984	384	9	0
7	2000	384	9	0
7	2016	384	9	0
7	2032	384	9	0

7	1952	400	9	0
7	1968	400	9	0
7	1984	400	9	0
7	2000	400	9	0
7	2016	400	9	0
7	2032	400	9	0
7	2048	400	9	0

7	2096	384	9	0
7	2096	400	9	0
7	2112	400	9	0

7	1440	128	9	2

7	100	350	9	0
7	116	350	9	0


# BRICKREWARD
# type	x	y	ani_set_id	type

9	176	352	11	0
9	192	352	11	0
9	224	304	11	0
9	416	320	11	0
9	704	352	11	0

9	240	304	11	1
9	656	384	11	1
9	1472	368	11	1

#11	239	250	13

# GATE
# type	x	y	ani_set_id	targetX	targetY	targetZone	type

12	2264	111	14	2952	40	2	1
12	3176	17	14	2320	384	1	-1

# PIRANHAPLANT
# type	x	y	ani_set_id

14	1800	384	18

# VENUSFIRETRAP
# type	x	y	ani_set_id	type

15	360	368	19	1
15	1864	368	19	0

# LOTTERY
19	2688	336	24

# MARIO
0	16	385	1
#0	2260	65	1
#0	2790	376	1

# PIPE

# pipe block left
1	352	384	2	6
1	352	400	2	6

1	1792	400	2	6

1	1856	384	2	6
1	1856	400	2	6

1	2256	128	2	6
1	2256	144	2	6
1	2256	160	2	6
1	2256	176	2	6
1	2256	192	2	6
1	2256	208	2	6
1	2256	224	2	6
1	2256	240	2	6
1	2256	256	2	6
1	2256	272	2	6
1	2256	288	2	6

1	2256	384	2	6
1	2256	400	2	6

1	2320	400	2	6

# pipe block right
1	368	384	2	7
1	368	400	2	7

1	1808	400	2	7

1	1872	384	2	7
1	1872	400	2	7

1	2272	128	2	7
1	2272	144	2	7
1	2272	160	2	7
1	2272	176	2	7
1	2272	192	2	7
1	2272	208	2	7
1	2272	224	2	7
1	2272	240	2	7
1	2272	256	2	7
1	2272	272	2	7
1	2272	288	2	7

1	2272	384	2	7
1	2272	400	2	7

1	2336	400	2	7

# pipe block top left
1	352	368	2	4
1	1792	384	2	4
1	1856	368	2	4
1	2256	112	2	4
1	2320	384	2	4

# pipe block top right
1	368	368	2	5
1	1808	384	2	5
1	1870	368	2	5
1	2270	112	2	5
1	2336	384	2	5
